dataset_id,method,family,claim_gate,metric,value,base_boundary,base_margin,n_definition,analysis_role,boundary_shift,sensitivity_boundary,component_pass
paul15,PaCMAP,relational,continuum_gate,pseudotime_rank_corr,0.3217819251,0.45,-0.1282180749,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.4,False
paul15,PaCMAP,relational,continuum_gate,pseudotime_neighborhood_retention,0.7938118042,0.5,0.2938118042,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.45,True
heart_cell_atlas_subsampled,PCA,factor,donor_aware_gate,cell_type_label_recall,0.706425,0.55,0.156425,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.5,True
heart_cell_atlas_subsampled,PCA,factor,donor_aware_gate,donor_entropy_norm,0.6366284698,0.5,0.1366284698,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.45,True
heart_cell_atlas_subsampled,GLM-PCA,factor,donor_aware_gate,cell_type_label_recall,0.798025,0.55,0.248025,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.5,True
heart_cell_atlas_subsampled,GLM-PCA,factor,donor_aware_gate,donor_entropy_norm,0.6103682279,0.5,0.1103682279,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.45,True
heart_cell_atlas_subsampled,scScope,deep,donor_aware_gate,cell_type_label_recall,0.8542833333,0.55,0.3042833333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.5,True
heart_cell_atlas_subsampled,scScope,deep,donor_aware_gate,donor_entropy_norm,0.5008013174,0.5,0.0008013174428,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.45,True
heart_cell_atlas_subsampled,SAUCIE,deep,donor_aware_gate,cell_type_label_recall,0.857975,0.55,0.307975,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.5,True
heart_cell_atlas_subsampled,SAUCIE,deep,donor_aware_gate,donor_entropy_norm,0.6107422126,0.5,0.1107422126,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.45,True
heart_cell_atlas_subsampled,UMAP,graph,donor_aware_gate,cell_type_label_recall,0.950725,0.55,0.400725,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.5,True
heart_cell_atlas_subsampled,UMAP,graph,donor_aware_gate,donor_entropy_norm,0.4941723055,0.5,-0.005827694494,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.45,True
heart_cell_atlas_subsampled,PHATE,graph,donor_aware_gate,cell_type_label_recall,0.9380083333,0.55,0.3880083333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.5,True
heart_cell_atlas_subsampled,PHATE,graph,donor_aware_gate,donor_entropy_norm,0.5257897517,0.5,0.0257897517,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.45,True
heart_cell_atlas_subsampled,t-SNE,relational,donor_aware_gate,cell_type_label_recall,0.9617583333,0.55,0.4117583333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.5,True
heart_cell_atlas_subsampled,t-SNE,relational,donor_aware_gate,donor_entropy_norm,0.4499732587,0.5,-0.05002674128,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.45,False
heart_cell_atlas_subsampled,PaCMAP,relational,donor_aware_gate,cell_type_label_recall,0.9498083333,0.55,0.3998083333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.5,True
heart_cell_atlas_subsampled,PaCMAP,relational,donor_aware_gate,donor_entropy_norm,0.4918916919,0.5,-0.008108308139,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.05,0.45,True
pbmc3k,PCA,factor,local_neighbourhood_gate,local_retention,0.0550922416,0.3,-0.2449077584,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
pbmc3k,PCA,factor,local_neighbourhood_gate,trustworthiness,0.8058160986,0.9,-0.09418390141,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
pbmc3k,PCA,factor,label_support_gate,label_neighbor_recall,0.793631539,0.55,0.243631539,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
pbmc3k,GLM-PCA,factor,local_neighbourhood_gate,local_retention,0.0435430882,0.3,-0.2564569118,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
pbmc3k,GLM-PCA,factor,local_neighbourhood_gate,trustworthiness,0.7989934047,0.9,-0.1010065953,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
pbmc3k,GLM-PCA,factor,label_support_gate,label_neighbor_recall,0.8633055345,0.55,0.3133055345,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
pbmc3k,scScope,deep,local_neighbourhood_gate,local_retention,0.03629011878,0.3,-0.2637098812,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
pbmc3k,scScope,deep,local_neighbourhood_gate,trustworthiness,0.755407978,0.9,-0.144592022,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
pbmc3k,scScope,deep,label_support_gate,label_neighbor_recall,0.7161991408,0.55,0.1661991408,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
pbmc3k,SAUCIE,deep,local_neighbourhood_gate,local_retention,0.07495577458,0.3,-0.2250442254,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
pbmc3k,SAUCIE,deep,local_neighbourhood_gate,trustworthiness,0.8415744686,0.9,-0.05842553144,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
pbmc3k,SAUCIE,deep,label_support_gate,label_neighbor_recall,0.9106899166,0.55,0.3606899166,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
pbmc3k,UMAP,graph,local_neighbourhood_gate,local_retention,0.1183472328,0.3,-0.1816527672,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
pbmc3k,UMAP,graph,local_neighbourhood_gate,trustworthiness,0.8570027606,0.9,-0.04299723944,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
pbmc3k,UMAP,graph,label_support_gate,label_neighbor_recall,0.9218347233,0.55,0.3718347233,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
pbmc3k,PHATE,graph,local_neighbourhood_gate,local_retention,0.09004296184,0.3,-0.2099570382,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
pbmc3k,PHATE,graph,local_neighbourhood_gate,trustworthiness,0.8324795181,0.9,-0.06752048189,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
pbmc3k,PHATE,graph,label_support_gate,label_neighbor_recall,0.9274703058,0.55,0.3774703058,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
pbmc3k,t-SNE,relational,local_neighbourhood_gate,local_retention,0.2161233258,0.3,-0.08387667425,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
pbmc3k,t-SNE,relational,local_neighbourhood_gate,trustworthiness,0.8904914833,0.9,-0.009508516746,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,True
pbmc3k,t-SNE,relational,label_support_gate,label_neighbor_recall,0.9145564822,0.55,0.3645564822,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
pbmc3k,PaCMAP,relational,local_neighbourhood_gate,local_retention,0.113646702,0.3,-0.186353298,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
pbmc3k,PaCMAP,relational,local_neighbourhood_gate,trustworthiness,0.8644392323,0.9,-0.03556076774,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
pbmc3k,PaCMAP,relational,label_support_gate,label_neighbor_recall,0.9170836492,0.55,0.3670836492,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
paul15,PCA,factor,local_neighbourhood_gate,local_retention,0.08488400488,0.3,-0.2151159951,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
paul15,PCA,factor,local_neighbourhood_gate,trustworthiness,0.851169712,0.9,-0.04883028805,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
paul15,PCA,factor,label_support_gate,label_neighbor_recall,0.3453235653,0.55,-0.2046764347,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,False
paul15,GLM-PCA,factor,local_neighbourhood_gate,local_retention,0.0622954823,0.3,-0.2377045177,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
paul15,GLM-PCA,factor,local_neighbourhood_gate,trustworthiness,0.8363425714,0.9,-0.06365742864,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
paul15,GLM-PCA,factor,label_support_gate,label_neighbor_recall,0.5456654457,0.55,-0.004334554335,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
paul15,scScope,deep,local_neighbourhood_gate,local_retention,0.07538461538,0.3,-0.2246153846,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
paul15,scScope,deep,local_neighbourhood_gate,trustworthiness,0.8605419134,0.9,-0.03945808655,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
paul15,scScope,deep,label_support_gate,label_neighbor_recall,0.6096459096,0.55,0.05964590965,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
paul15,SAUCIE,deep,local_neighbourhood_gate,local_retention,0.1043956044,0.3,-0.1956043956,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
paul15,SAUCIE,deep,local_neighbourhood_gate,trustworthiness,0.8692665558,0.9,-0.0307334442,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
paul15,SAUCIE,deep,label_support_gate,label_neighbor_recall,0.5040537241,0.55,-0.04594627595,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,False
paul15,UMAP,graph,local_neighbourhood_gate,local_retention,0.1915018315,0.3,-0.1084981685,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
paul15,UMAP,graph,local_neighbourhood_gate,trustworthiness,0.9108641504,0.9,0.01086415042,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,True
paul15,UMAP,graph,label_support_gate,label_neighbor_recall,0.5073015873,0.55,-0.0426984127,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,False
paul15,PHATE,graph,local_neighbourhood_gate,local_retention,0.0915995116,0.3,-0.2084004884,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
paul15,PHATE,graph,local_neighbourhood_gate,trustworthiness,0.8578531037,0.9,-0.04214689632,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
paul15,PHATE,graph,label_support_gate,label_neighbor_recall,0.3783882784,0.55,-0.1716117216,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,False
paul15,t-SNE,relational,local_neighbourhood_gate,local_retention,0.3063736264,0.3,0.006373626374,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,True
paul15,t-SNE,relational,local_neighbourhood_gate,trustworthiness,0.9395209002,0.9,0.03952090023,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,True
paul15,t-SNE,relational,label_support_gate,label_neighbor_recall,0.5228327228,0.55,-0.02716727717,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,False
paul15,PaCMAP,relational,local_neighbourhood_gate,local_retention,0.1785836386,0.3,-0.1214163614,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
paul15,PaCMAP,relational,local_neighbourhood_gate,trustworthiness,0.9181019498,0.9,0.01810194977,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,True
paul15,PaCMAP,relational,label_support_gate,label_neighbor_recall,0.5375824176,0.55,-0.01241758242,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
heart_cell_atlas_subsampled,PCA,factor,local_neighbourhood_gate,local_retention,0.05186666667,0.3,-0.2481333333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
heart_cell_atlas_subsampled,PCA,factor,local_neighbourhood_gate,trustworthiness,0.815964896,0.9,-0.08403510405,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
heart_cell_atlas_subsampled,PCA,factor,label_support_gate,label_neighbor_recall,0.706425,0.55,0.156425,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
heart_cell_atlas_subsampled,GLM-PCA,factor,local_neighbourhood_gate,local_retention,0.050775,0.3,-0.249225,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
heart_cell_atlas_subsampled,GLM-PCA,factor,local_neighbourhood_gate,trustworthiness,0.8365554845,0.9,-0.06344451548,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,False
heart_cell_atlas_subsampled,GLM-PCA,factor,label_support_gate,label_neighbor_recall,0.798025,0.55,0.248025,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
heart_cell_atlas_subsampled,scScope,deep,local_neighbourhood_gate,local_retention,0.09831666667,0.3,-0.2016833333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
heart_cell_atlas_subsampled,scScope,deep,local_neighbourhood_gate,trustworthiness,0.9011066765,0.9,0.001106676487,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,True
heart_cell_atlas_subsampled,scScope,deep,label_support_gate,label_neighbor_recall,0.8542833333,0.55,0.3042833333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
heart_cell_atlas_subsampled,SAUCIE,deep,local_neighbourhood_gate,local_retention,0.06576666667,0.3,-0.2342333333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
heart_cell_atlas_subsampled,SAUCIE,deep,local_neighbourhood_gate,trustworthiness,0.8756103516,0.9,-0.02438964836,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,True
heart_cell_atlas_subsampled,SAUCIE,deep,label_support_gate,label_neighbor_recall,0.857975,0.55,0.307975,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
heart_cell_atlas_subsampled,UMAP,graph,local_neighbourhood_gate,local_retention,0.25995,0.3,-0.04005,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
heart_cell_atlas_subsampled,UMAP,graph,local_neighbourhood_gate,trustworthiness,0.966972006,0.9,0.06697200598,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,True
heart_cell_atlas_subsampled,UMAP,graph,label_support_gate,label_neighbor_recall,0.950725,0.55,0.400725,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
heart_cell_atlas_subsampled,PHATE,graph,local_neighbourhood_gate,local_retention,0.2033416667,0.3,-0.09665833333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
heart_cell_atlas_subsampled,PHATE,graph,local_neighbourhood_gate,trustworthiness,0.9445504743,0.9,0.04455047428,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,True
heart_cell_atlas_subsampled,PHATE,graph,label_support_gate,label_neighbor_recall,0.9380083333,0.55,0.3880083333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
heart_cell_atlas_subsampled,t-SNE,relational,local_neighbourhood_gate,local_retention,0.3881166667,0.3,0.08811666667,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,True
heart_cell_atlas_subsampled,t-SNE,relational,local_neighbourhood_gate,trustworthiness,0.983373128,0.9,0.08337312795,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,True
heart_cell_atlas_subsampled,t-SNE,relational,label_support_gate,label_neighbor_recall,0.9617583333,0.55,0.4117583333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
heart_cell_atlas_subsampled,PaCMAP,relational,local_neighbourhood_gate,local_retention,0.2312666667,0.3,-0.06873333333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.275,False
heart_cell_atlas_subsampled,PaCMAP,relational,local_neighbourhood_gate,trustworthiness,0.9666119489,0.9,0.06661194894,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.875,True
heart_cell_atlas_subsampled,PaCMAP,relational,label_support_gate,label_neighbor_recall,0.9498083333,0.55,0.3998083333,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.525,True
pbmc3k,PCA,factor,global_geometry_gate,global_rank_corr,0.6516416813,0.45,0.2016416813,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
pbmc3k,GLM-PCA,factor,global_geometry_gate,global_rank_corr,0.5306042454,0.45,0.08060424537,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
pbmc3k,scScope,deep,global_geometry_gate,global_rank_corr,0.2640604415,0.45,-0.1859395585,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,False
pbmc3k,SAUCIE,deep,global_geometry_gate,global_rank_corr,0.6397636671,0.45,0.1897636671,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
pbmc3k,UMAP,graph,global_geometry_gate,global_rank_corr,0.5246826843,0.45,0.07468268428,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
pbmc3k,PHATE,graph,global_geometry_gate,global_rank_corr,0.5462702858,0.45,0.09627028579,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
pbmc3k,t-SNE,relational,global_geometry_gate,global_rank_corr,0.5875265287,0.45,0.1375265287,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
pbmc3k,PaCMAP,relational,global_geometry_gate,global_rank_corr,0.631109789,0.45,0.181109789,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
paul15,PCA,factor,global_geometry_gate,global_rank_corr,0.6974668149,0.45,0.2474668149,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
paul15,GLM-PCA,factor,global_geometry_gate,global_rank_corr,0.6530593231,0.45,0.2030593231,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
paul15,scScope,deep,global_geometry_gate,global_rank_corr,0.5447585904,0.45,0.09475859042,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
paul15,SAUCIE,deep,global_geometry_gate,global_rank_corr,0.5713198126,0.45,0.1213198126,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
paul15,UMAP,graph,global_geometry_gate,global_rank_corr,0.638040125,0.45,0.188040125,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
paul15,PHATE,graph,global_geometry_gate,global_rank_corr,0.6013020684,0.45,0.1513020684,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
paul15,t-SNE,relational,global_geometry_gate,global_rank_corr,0.6216594589,0.45,0.1716594589,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
paul15,PaCMAP,relational,global_geometry_gate,global_rank_corr,0.6832359127,0.45,0.2332359127,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
heart_cell_atlas_subsampled,PCA,factor,global_geometry_gate,global_rank_corr,0.7385727893,0.45,0.2885727893,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
heart_cell_atlas_subsampled,GLM-PCA,factor,global_geometry_gate,global_rank_corr,0.5173644264,0.45,0.06736442636,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
heart_cell_atlas_subsampled,scScope,deep,global_geometry_gate,global_rank_corr,0.3283718726,0.45,-0.1216281274,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,False
heart_cell_atlas_subsampled,SAUCIE,deep,global_geometry_gate,global_rank_corr,0.4977815276,0.45,0.04778152761,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
heart_cell_atlas_subsampled,UMAP,graph,global_geometry_gate,global_rank_corr,0.303397913,0.45,-0.146602087,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,False
heart_cell_atlas_subsampled,PHATE,graph,global_geometry_gate,global_rank_corr,0.5349083992,0.45,0.08490839921,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
heart_cell_atlas_subsampled,t-SNE,relational,global_geometry_gate,global_rank_corr,0.500670363,0.45,0.05067036297,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
heart_cell_atlas_subsampled,PaCMAP,relational,global_geometry_gate,global_rank_corr,0.5628977729,0.45,0.1128977729,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,True
paul15,PCA,factor,continuum_gate,pseudotime_rank_corr,0.3527428232,0.45,-0.09725717684,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,False
paul15,PCA,factor,continuum_gate,pseudotime_neighborhood_retention,0.6496560827,0.5,0.1496560827,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.475,True
paul15,GLM-PCA,factor,continuum_gate,pseudotime_rank_corr,0.3956826811,0.45,-0.05431731892,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,False
paul15,GLM-PCA,factor,continuum_gate,pseudotime_neighborhood_retention,0.599412757,0.5,0.09941275696,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.475,True
paul15,scScope,deep,continuum_gate,pseudotime_rank_corr,0.2089017963,0.45,-0.2410982037,one method-dataset diagnostic component; cells or sampled pairs compute the component and are not independent replicates,prespecified-boundary sensitivity analysis,-0.025,0.425,False
