dataset_id,method,family,seed,metric,value,threshold,support,n_cells,n_unit,analysis_axis,output_dimension,baseline_value,baseline_threshold,baseline_support,analysis_axis_resolved,condition_parameter,condition_numeric,condition_label,baseline_pass,condition_pass,transition,baseline_margin,condition_margin,margin_change,n_definition,upstream_pca_dimension,perturbation,level,replicate,perturbation_definition
pbmc3k,UMAP,graph,1,global_rank_corr,0.3599498513,0.45,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.4618180029,0.45,pass,expression_perturbation,level,0.4,Dropout 0.4,True,False,pass_to_fail,0.01181800289,-0.09005014873,-0.1018681516,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,global_rank_corr,0.5918814133,0.45,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.5089387839,0.45,pass,expression_perturbation,level,0.2,Noise 0.2,True,True,pass_to_pass,0.05893878393,0.1418814133,0.08294262939,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,global_rank_corr,0.6242089377,0.45,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.4618180029,0.45,pass,expression_perturbation,level,0.2,Noise 0.2,True,True,pass_to_pass,0.01181800289,0.1742089377,0.1623909348,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,global_rank_corr,0.5798995523,0.45,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.5089387839,0.45,pass,expression_perturbation,level,0.4,Noise 0.4,True,True,pass_to_pass,0.05893878393,0.1298995523,0.0709607684,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,global_rank_corr,0.6086856642,0.45,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.4618180029,0.45,pass,expression_perturbation,level,0.4,Noise 0.4,True,True,pass_to_pass,0.01181800289,0.1586856642,0.1468676613,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,label_neighbor_recall,0.8946929492,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.924614607,0.55,pass,expression_perturbation,level,0.2,Dropout 0.2,True,True,pass_to_pass,0.374614607,0.3446929492,-0.02992165782,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,label_neighbor_recall,0.904523629,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.9238817286,0.55,pass,expression_perturbation,level,0.2,Dropout 0.2,True,True,pass_to_pass,0.3738817286,0.354523629,-0.01935809957,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,label_neighbor_recall,0.8563558251,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.924614607,0.55,pass,expression_perturbation,level,0.4,Dropout 0.4,True,True,pass_to_pass,0.374614607,0.3063558251,-0.06825878191,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.4,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,label_neighbor_recall,0.8587819055,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.9238817286,0.55,pass,expression_perturbation,level,0.4,Dropout 0.4,True,True,pass_to_pass,0.3738817286,0.3087819055,-0.0650998231,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,label_neighbor_recall,0.9053575941,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.924614607,0.55,pass,expression_perturbation,level,0.2,Noise 0.2,True,True,pass_to_pass,0.374614607,0.3553575941,-0.01925701289,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,label_neighbor_recall,0.906368461,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.9238817286,0.55,pass,expression_perturbation,level,0.2,Noise 0.2,True,True,pass_to_pass,0.3738817286,0.356368461,-0.01751326763,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,label_neighbor_recall,0.9031336871,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.924614607,0.55,pass,expression_perturbation,level,0.4,Noise 0.4,True,True,pass_to_pass,0.374614607,0.3531336871,-0.02148091989,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,label_neighbor_recall,0.9026787971,0.55,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.9238817286,0.55,pass,expression_perturbation,level,0.4,Noise 0.4,True,True,pass_to_pass,0.3738817286,0.3526787971,-0.02120293151,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,local_retention,0.09759919131,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.1199140763,0.3,below_threshold,expression_perturbation,level,0.2,Dropout 0.2,False,False,fail_to_fail,-0.1800859237,-0.2024008087,-0.02231488501,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,local_retention,0.09901440485,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.1182461461,0.3,below_threshold,expression_perturbation,level,0.2,Dropout 0.2,False,False,fail_to_fail,-0.1817538539,-0.2009855951,-0.01923174122,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,local_retention,0.0804144554,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.1199140763,0.3,below_threshold,expression_perturbation,level,0.4,Dropout 0.4,False,False,fail_to_fail,-0.1800859237,-0.2195855446,-0.03949962092,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.4,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,local_retention,0.07874652515,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.1182461461,0.3,below_threshold,expression_perturbation,level,0.4,Dropout 0.4,False,False,fail_to_fail,-0.1817538539,-0.2212534749,-0.03949962092,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,local_retention,0.1747283295,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.1199140763,0.3,below_threshold,expression_perturbation,level,0.2,Noise 0.2,False,False,fail_to_fail,-0.1800859237,-0.1252716705,0.05481425322,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,local_retention,0.1718726308,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.1182461461,0.3,below_threshold,expression_perturbation,level,0.2,Noise 0.2,False,False,fail_to_fail,-0.1817538539,-0.1281273692,0.05362648471,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,local_retention,0.1955016427,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.1199140763,0.3,below_threshold,expression_perturbation,level,0.4,Noise 0.4,False,False,fail_to_fail,-0.1800859237,-0.1044983573,0.07558756634,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,local_retention,0.1934293657,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.1182461461,0.3,below_threshold,expression_perturbation,level,0.4,Noise 0.4,False,False,fail_to_fail,-0.1817538539,-0.1065706343,0.07518321961,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,trustworthiness,0.816518018,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8571246637,0.9,below_threshold,expression_perturbation,level,0.2,Dropout 0.2,False,False,fail_to_fail,-0.04287533625,-0.08348198198,-0.04060664572,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,trustworthiness,0.8214174266,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8570104049,0.9,below_threshold,expression_perturbation,level,0.2,Dropout 0.2,False,False,fail_to_fail,-0.04298959513,-0.07858257337,-0.03559297824,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,trustworthiness,0.7639715276,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8571246637,0.9,below_threshold,expression_perturbation,level,0.4,Dropout 0.4,False,False,fail_to_fail,-0.04287533625,-0.1360284724,-0.09315313618,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.4,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,trustworthiness,0.7627857789,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8570104049,0.9,below_threshold,expression_perturbation,level,0.4,Dropout 0.4,False,False,fail_to_fail,-0.04298959513,-0.1372142211,-0.09422462601,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,trustworthiness,0.9095402827,0.9,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8571246637,0.9,below_threshold,expression_perturbation,level,0.2,Noise 0.2,False,True,fail_to_pass,-0.04287533625,0.009540282704,0.05241561896,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,trustworthiness,0.908368605,0.9,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8570104049,0.9,below_threshold,expression_perturbation,level,0.2,Noise 0.2,False,True,fail_to_pass,-0.04298959513,0.008368604951,0.05135820008,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,0,trustworthiness,0.9220235698,0.9,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8571246637,0.9,below_threshold,expression_perturbation,level,0.4,Noise 0.4,False,True,fail_to_pass,-0.04287533625,0.02202356982,0.06489890607,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,UMAP,graph,1,trustworthiness,0.9247768193,0.9,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8570104049,0.9,below_threshold,expression_perturbation,level,0.4,Noise 0.4,False,True,fail_to_pass,-0.04298959513,0.02477681926,0.06776641438,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
heart_cell_atlas_subsampled,PCA,factor,0,global_rank_corr,0.934817619,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,10,0.7385727893,0.45,pass,output_dimension,output_dimension,10,d=10,True,True,pass_to_pass,0.2885727893,0.484817619,0.1962448298,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,global_rank_corr,0.9804246734,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,20,0.7385727893,0.45,pass,output_dimension,output_dimension,20,d=20,True,True,pass_to_pass,0.2885727893,0.5304246734,0.2418518842,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,global_rank_corr,0.7754163335,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,3,0.7385727893,0.45,pass,output_dimension,output_dimension,3,d=3,True,True,pass_to_pass,0.2885727893,0.3254163335,0.03684354426,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,global_rank_corr,0.8060254943,0.45,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,5,0.7385727893,0.45,pass,output_dimension,output_dimension,5,d=5,True,True,pass_to_pass,0.2885727893,0.3560254943,0.06745270501,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,label_neighbor_recall,0.9215166667,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,10,0.706425,0.55,pass,output_dimension,output_dimension,10,d=10,True,True,pass_to_pass,0.156425,0.3715166667,0.2150916667,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,label_neighbor_recall,0.9625333333,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,20,0.706425,0.55,pass,output_dimension,output_dimension,20,d=20,True,True,pass_to_pass,0.156425,0.4125333333,0.2561083333,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,label_neighbor_recall,0.7923,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,3,0.706425,0.55,pass,output_dimension,output_dimension,3,d=3,True,True,pass_to_pass,0.156425,0.2423,0.085875,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,label_neighbor_recall,0.873225,0.55,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,5,0.706425,0.55,pass,output_dimension,output_dimension,5,d=5,True,True,pass_to_pass,0.156425,0.323225,0.1668,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,local_retention,0.1923333333,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,10,0.05186666667,0.3,below_threshold,output_dimension,output_dimension,10,d=10,False,False,fail_to_fail,-0.2481333333,-0.1076666667,0.1404666667,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,local_retention,0.3613166667,0.3,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,20,0.05186666667,0.3,below_threshold,output_dimension,output_dimension,20,d=20,False,True,fail_to_pass,-0.2481333333,0.06131666667,0.30945,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,local_retention,0.08304166667,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,3,0.05186666667,0.3,below_threshold,output_dimension,output_dimension,3,d=3,False,False,fail_to_fail,-0.2481333333,-0.2169583333,0.031175,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,local_retention,0.1252666667,0.3,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,5,0.05186666667,0.3,below_threshold,output_dimension,output_dimension,5,d=5,False,False,fail_to_fail,-0.2481333333,-0.1747333333,0.0734,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,trustworthiness,0.9533286898,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,10,0.815964896,0.9,below_threshold,output_dimension,output_dimension,10,d=10,False,True,fail_to_pass,-0.08403510405,0.05332868977,0.1373637938,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,trustworthiness,0.9834743325,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,20,0.815964896,0.9,below_threshold,output_dimension,output_dimension,20,d=20,False,True,fail_to_pass,-0.08403510405,0.08347433246,0.1675094365,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,trustworthiness,0.8740131137,0.9,below_threshold,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,3,0.815964896,0.9,below_threshold,output_dimension,output_dimension,3,d=3,False,False,fail_to_fail,-0.08403510405,-0.02598688626,0.05804821779,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
heart_cell_atlas_subsampled,PCA,factor,0,trustworthiness,0.9222779209,0.9,pass,8000,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,5,0.815964896,0.9,below_threshold,output_dimension,output_dimension,5,d=5,False,True,fail_to_pass,-0.08403510405,0.0222779209,0.1063130249,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,global_rank_corr,0.8822942,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,10,0.6974668149,0.45,pass,output_dimension,output_dimension,10,d=10,True,True,pass_to_pass,0.2474668149,0.4322942,0.1848273851,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,global_rank_corr,0.9367114538,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,20,0.6974668149,0.45,pass,output_dimension,output_dimension,20,d=20,True,True,pass_to_pass,0.2474668149,0.4867114538,0.2392446389,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,global_rank_corr,0.7481254519,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,3,0.6974668149,0.45,pass,output_dimension,output_dimension,3,d=3,True,True,pass_to_pass,0.2474668149,0.2981254519,0.05065863698,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,global_rank_corr,0.8170245932,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,5,0.6974668149,0.45,pass,output_dimension,output_dimension,5,d=5,True,True,pass_to_pass,0.2474668149,0.3670245932,0.1195577783,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,label_neighbor_recall,0.5674236874,0.55,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,10,0.3453235653,0.55,below_threshold,output_dimension,output_dimension,10,d=10,False,True,fail_to_pass,-0.2046764347,0.01742368742,0.2221001221,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,label_neighbor_recall,0.5526007326,0.55,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,20,0.3453235653,0.55,below_threshold,output_dimension,output_dimension,20,d=20,False,True,fail_to_pass,-0.2046764347,0.002600732601,0.2072771673,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,label_neighbor_recall,0.4253968254,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,3,0.3453235653,0.55,below_threshold,output_dimension,output_dimension,3,d=3,False,False,fail_to_fail,-0.2046764347,-0.1246031746,0.08007326007,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,label_neighbor_recall,0.5486446886,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,5,0.3453235653,0.55,below_threshold,output_dimension,output_dimension,5,d=5,False,False,fail_to_fail,-0.2046764347,-0.001355311355,0.2033211233,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,local_retention,0.313992674,0.3,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,10,0.08488400488,0.3,below_threshold,output_dimension,output_dimension,10,d=10,False,True,fail_to_pass,-0.2151159951,0.01399267399,0.2291086691,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,local_retention,0.4614652015,0.3,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,20,0.08488400488,0.3,below_threshold,output_dimension,output_dimension,20,d=20,False,True,fail_to_pass,-0.2151159951,0.1614652015,0.3765811966,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,local_retention,0.1228083028,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,3,0.08488400488,0.3,below_threshold,output_dimension,output_dimension,3,d=3,False,False,fail_to_fail,-0.2151159951,-0.1771916972,0.03792429792,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,local_retention,0.2074969475,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,5,0.08488400488,0.3,below_threshold,output_dimension,output_dimension,5,d=5,False,False,fail_to_fail,-0.2151159951,-0.0925030525,0.1226129426,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,trustworthiness,0.9597739321,0.9,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,10,0.851169712,0.9,below_threshold,output_dimension,output_dimension,10,d=10,False,True,fail_to_pass,-0.04883028805,0.0597739321,0.1086042201,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,trustworthiness,0.9830053319,0.9,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,20,0.851169712,0.9,below_threshold,output_dimension,output_dimension,20,d=20,False,True,fail_to_pass,-0.04883028805,0.0830053319,0.1318356199,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,trustworthiness,0.8815758178,0.9,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,3,0.851169712,0.9,below_threshold,output_dimension,output_dimension,3,d=3,False,False,fail_to_fail,-0.04883028805,-0.01842418223,0.03040610582,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
paul15,PCA,factor,0,trustworthiness,0.9339949744,0.9,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,5,0.851169712,0.9,below_threshold,output_dimension,output_dimension,5,d=5,False,True,fail_to_pass,-0.04883028805,0.03399497436,0.08282526241,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
pbmc3k,PCA,factor,0,global_rank_corr,0.8284168953,0.45,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,output_embedding_dimension,10,0.6516416813,0.45,pass,output_dimension,output_dimension,10,d=10,True,True,pass_to_pass,0.2016416813,0.3784168953,0.176775214,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,,,,
